MONTH,DAY,STATION,DIRECTION,TIME_05,TIME_06,TIME_07,TIME_08,TIME_09,TIME_10,TIME_11,TIME_12,TIME_13,TIME_14,TIME_15,TIME_16,TIME_17,TIME_18,TIME_19,TIME_20,TIME_21,TIME_22,TIME_23,TIME_24
1,화,종로3가,상선,6.7,13.15,23.3,39.5,35.6,30.1,28,33.8,34.5,34.65,36.6,35.8,45.55,80.3,39.25,29.25,33.5,30.8,20.6,7.95
1,화,종각,상선,7.6,15.05,26.55,40.3,38.7,31.3,31.7,34.6,35.1,34.05,34.7,35.05,45.25,78.55,41.1,31.15,31.35,30.05,20.55,8.25
1,월,종로5가,상선,6,11.3,17.6,28.65,27.05,24.55,23.55,28.75,30.65,32.9,35.3,35.55,45.5,81.95,40.55,31.2,35.7,29.6,20.25,7.5
1,금,동대문,상선,7.9,10.75,16.7,26.7,24,22,23.15,27,30.35,33.1,34.1,36.05,45.45,79.55,38.6,30.3,34.65,28.45,19.95,7.7
1,월,종각,상선,7.3,14.55,25.7,39,37.4,30.3,30.6,33.45,33.9,32.95,33.55,33.9,43.8,76,39.7,30.15,30.35,29.05,19.9,8
1,월,종로3가,상선,6.5,12.7,22.45,38.1,34.3,29,27,32.55,33.25,33.45,35.3,34.5,43.9,77.45,37.8,28.2,32.35,29.7,19.8,7.65
1,수,동대문,상선,7.6,10.4,16.15,25.8,23.2,21.25,22.45,26.1,29.35,32,33,34.85,44,76.9,37.3,29.3,33.55,27.5,19.35,7.45
1,금,신설동,상선,8,11.3,13.25,22.2,24.9,20.3,24.6,25.2,29.95,30.9,35,33.8,52.05,76.55,40.7,28.4,34.5,33.05,19.3,6.85
1,목,동대문,상선,7.6,10.35,16.05,25.65,23.1,21.15,22.25,25.95,29.15,31.85,32.8,34.65,43.75,76.5,37.1,29.1,33.35,27.35,19.25,7.4
1,화,동대문,상선,7.6,10.35,16.05,25.7,23.1,21.2,22.35,26,29.2,31.9,32.9,34.75,43.8,76.7,37.2,29.15,33.45,27.4,19.25,7.45
1,월,동대문,상선,7.5,10.2,15.8,25.25,22.7,20.8,21.95,25.55,28.7,31.35,32.3,34.1,43.05,75.3,36.5,28.65,32.8,26.9,18.9,7.3
1,수,신설동,상선,7.8,10.95,12.85,21.5,24.1,19.65,23.85,24.4,29,29.9,33.85,32.7,50.4,74.05,39.35,27.45,33.4,32,18.7,6.6
1,목,신설동,상선,7.7,10.9,12.75,21.35,23.9,19.5,23.7,24.2,28.8,29.75,33.65,32.5,50.05,73.6,39.15,27.3,33.2,31.8,18.6,6.6
1,토,제기동,상선,8.3,9.25,9.5,15.95,15.3,14.75,16.9,20.25,27.65,27.85,32.15,29.4,35.75,28.9,22.85,24.4,23.95,29.45,18.4,0
1,월,신설동,상선,7.5,10.65,12.5,20.85,23.35,19.05,23.15,23.65,28.15,29.05,32.9,31.8,48.9,71.9,38.25,26.7,32.45,31.1,18.2,6.45
1,화,신설동,상선,7.6,10.65,12.5,20.95,23.45,19.15,23.3,23.75,28.25,29.15,33,31.9,49.1,72.2,38.4,26.8,32.6,31.2,18.2,6.45
1,금,제기동,상선,9.2,9.45,11.5,19.6,20.6,16.3,19.35,20.4,24.55,28.15,29.95,31.8,48.2,76.25,40.8,27.6,32.95,30.85,18.15,5.95
1,금,청량리,상선,8.5,6.05,9.55,16.05,16.15,13.2,15.95,17.7,20.15,24.3,25.85,30.9,40.9,69.35,37,25.5,28.7,28.35,17.75,3.4
1,목,제기동,상선,9,9.2,11.25,19.15,20.15,15.9,18.9,19.9,23.95,27.5,29.25,31.1,47.1,74.45,39.9,27,32.2,30.1,17.7,5.8
1,화,제기동,상선,9,9.2,11.25,19.15,20.15,15.9,18.9,19.95,23.95,27.5,29.25,31.1,47.1,74.45,39.9,27,32.2,30.1,17.7,5.8
1,수,제기동,상선,8.9,9.15,11.15,18.95,19.95,15.75,18.7,19.75,23.75,27.2,28.95,30.8,46.65,73.75,39.5,26.75,31.85,29.8,17.55,5.75
1,금,서울역,하선,13.7,14.45,35.5,37.8,26.15,23.8,23.25,30.15,32.6,37.55,46.5,61.65,79.35,113.45,49.9,42.65,38.45,39,17.25,5.1
1,월,제기동,상선,8.7,8.95,10.95,18.65,19.65,15.5,18.4,19.45,23.35,26.75,28.5,30.25,45.85,72.5,38.85,26.3,31.3,29.3,17.2,5.65
1,목,청량리,상선,8.2,5.8,9.2,15.45,15.55,12.7,15.4,17,19.35,23.35,24.9,29.75,39.35,66.65,35.55,24.5,27.6,27.3,17.05,3.3
1,화,청량리,상선,8.2,5.85,9.2,15.45,15.55,12.7,15.4,17,19.4,23.4,24.9,29.75,39.35,66.75,35.6,24.5,27.65,27.35,17.05,3.3
1,수,청량리,상선,8.1,5.75,9.1,15.25,15.35,12.55,15.2,16.75,19.1,23.1,24.6,29.35,38.9,65.95,35.15,24.25,27.3,27,16.85,3.25
1,토,청량리,상선,7.3,5.05,7.35,13.55,11.8,11.8,13.05,18.25,21.95,22.55,28.05,25.9,30.55,25.4,19.85,22.6,20.9,26.5,16.65,0
1,월,청량리,상선,7.9,5.65,8.9,15,15.1,12.3,14.95,16.45,18.75,22.7,24.15,28.8,38.15,64.7,34.5,23.8,26.8,26.5,16.55,3.2
1,토,신설동,상선,6.5,8.15,7.95,13.45,13.9,14.15,16.3,19.5,27.9,25,29.2,24.85,29.9,22.45,18.55,19.55,20.3,23.6,16.15,0
1,금,동묘앞,상선,5.9,9.35,12.6,20.35,18,17.1,18.1,21.2,23.75,24.95,27.3,29.7,36.4,62.45,31.85,24,26.9,23.5,16.05,4
1,목,서울역,하선,12.5,13.2,32.3,34.45,23.8,21.65,21.15,27.45,29.7,34.2,42.35,56.15,72.3,103.35,45.5,38.85,35.05,35.5,15.7,4.6
1,수,서울역,하선,12.4,13,31.95,34.05,23.55,21.4,20.95,27.15,29.35,33.85,41.9,55.5,71.45,102.15,44.95,38.4,34.6,35.15,15.55,4.55
1,화,서울역,하선,12.2,12.85,31.5,33.6,23.25,21.15,20.65,26.8,29,33.4,41.35,54.8,70.55,100.85,44.4,37.9,34.2,34.65,15.35,4.5
1,월,서울역,하선,12.2,12.8,31.4,33.45,23.15,21.05,20.55,26.75,28.9,33.3,41.25,54.6,70.3,100.5,44.25,37.75,34.05,34.55,15.3,4.5
1,토,종각,상선,6,8.55,8.25,13.75,18.35,21.25,25.1,28.55,28.55,27.55,28.85,24.85,25,22.3,17,15.45,18.15,17.7,15.3,0
1,목,동묘앞,상선,5.6,8.8,11.75,19.1,16.85,16.05,17,19.9,22.25,23.4,25.65,27.85,34.15,58.55,29.9,22.55,25.2,22.05,15,3.75
1,수,동묘앞,상선,5.6,8.8,11.75,19.1,16.8,16.05,16.95,19.85,22.25,23.35,25.6,27.8,34.05,58.45,29.85,22.45,25.2,22,15,3.75
1,수,시청,상선,7.5,17,38.15,62.75,52.3,34.1,32.65,35.5,33.85,30.45,29.4,29.75,37.15,59.7,32.75,22.5,22.25,20.85,14.95,5.55
1,화,동묘앞,상선,5.5,8.75,11.7,19,16.8,15.95,16.9,19.75,22.15,23.3,25.5,27.65,33.95,58.25,29.75,22.35,25.1,21.95,14.95,3.7
1,화,시청,상선,7.4,16.9,37.8,62.25,51.9,33.8,32.45,35.25,33.6,30.25,29.15,29.5,36.85,59.25,32.45,22.3,22.05,20.7,14.8,5.5
1,금,시청,상선,7.4,16.8,37.6,61.95,51.6,33.65,32.25,35,33.45,30.05,29,29.35,36.65,58.9,32.3,22.2,21.9,20.55,14.7,5.45
1,목,시청,상선,7.4,16.8,37.65,61.95,51.65,33.7,32.25,35.1,33.45,30.1,29.05,29.35,36.7,59,32.35,22.2,21.9,20.65,14.7,5.45
1,수,시청,하선,10.2,13.4,31.3,35.4,26.35,21.85,20.8,26.65,29.95,34.9,42.9,49.45,69.25,101.6,41.2,35.55,33.7,29.65,14.4,4.15
1,토,서울역,하선,7.4,8.55,8.7,12.9,17.8,21.45,22.15,28.75,34.45,40.25,43.5,48.3,48.4,39.6,34.9,34.85,30.55,23.5,14.4,0
1,화,시청,하선,10.1,13.3,31.05,35.1,26.15,21.65,20.65,26.4,29.75,34.6,42.6,49,68.75,100.75,40.9,35.25,33.45,29.4,14.3,4.1
1,금,시청,하선,10,13.25,30.9,34.9,26,21.55,20.55,26.3,29.55,34.4,42.35,48.75,68.35,100.25,40.65,35.1,33.25,29.25,14.25,4.1
1,목,시청,하선,10.1,13.25,30.9,34.95,26,21.55,20.55,26.3,29.6,34.45,42.4,48.8,68.45,100.35,40.75,35.15,33.25,29.25,14.25,4.1
1,월,동묘앞,상선,5.2,8.25,11,17.9,15.75,15.05,15.9,18.6,20.85,21.9,24,26.1,31.95,54.8,28,21.1,23.6,20.65,14.05,3.5
1,월,시청,상선,6.9,15.65,35.05,57.7,48.05,31.35,30,32.6,31.1,28,27.05,27.35,34.1,54.9,30.1,20.65,20.45,19.15,13.75,5.1
1,월,시청,하선,9.4,12.35,28.8,32.55,24.2,20.05,19.1,24.5,27.55,32.1,39.45,45.45,63.65,93.35,37.9,32.7,30.95,27.25,13.25,3.8
1,일,동묘앞,상선,3.4,6.55,7.95,14.35,14.65,17.9,18.15,25.55,28.55,29.85,28.8,29.45,30.65,27.75,21.5,19.5,24.4,17.95,13.15,0
1,수,종각,하선,12,15.45,42.4,57.15,37.2,25.8,23.35,29.3,32.6,36.7,43.35,50.25,65.85,81.05,34.9,30.45,29.3,26.35,13.1,1.9
1,금,종각,하선,12,15.35,42.2,56.85,36.95,25.6,23.2,29.2,32.5,36.5,43.1,50,65.5,80.65,34.75,30.25,29.1,26.2,13,1.9
1,목,종각,하선,11.9,15.3,41.95,56.5,36.8,25.5,23.05,29,32.3,36.3,42.85,49.7,65.1,80.15,34.55,30.1,28.95,26,12.9,1.85
1,화,종각,하선,11.8,15.1,41.45,55.85,36.35,25.2,22.75,28.65,31.9,35.85,42.35,49.1,64.35,79.25,34.15,29.75,28.6,25.75,12.75,1.85
1,토,시청,상선,5.8,9.15,8.8,15.55,20.9,23.4,28.6,31.6,30.15,27.95,30,25.1,25.25,20.55,14.4,13.1,14.2,14.25,12.7,0
1,월,종각,하선,11.4,14.6,40.1,54,35.15,24.35,22.05,27.75,30.85,34.7,40.95,47.5,62.25,76.65,33,28.8,27.65,24.9,12.35,1.8
1,금,서울역,상선,8.7,21.6,52.25,90.65,65.6,41.05,36.9,38.8,35.85,30.5,29.5,28.7,35.65,48.9,29.6,19.5,19.45,18.45,11.45,5.95
1,일,동대문,상선,2.7,5.45,6.35,11.25,13.35,16.8,17.5,23.65,24.75,24.35,25.15,23.55,22.65,23.4,17.6,16.95,19.6,15.9,11.4,0
1,토,서울역,상선,6.1,13.4,11.6,21.6,27.6,31,41.55,41.5,40.45,37.4,35.3,29.65,32.7,22.8,16.2,13.2,16.25,15.9,10.5,0
1,목,서울역,상선,7.9,19.7,47.6,82.6,59.75,37.35,33.6,35.35,32.7,27.8,26.85,26.2,32.45,44.55,27,17.8,17.75,16.8,10.45,5.45
1,수,서울역,상선,7.8,19.5,47.05,81.6,59,36.95,33.2,34.95,32.3,27.45,26.55,25.85,32.1,44,26.65,17.6,17.5,16.6,10.35,5.4
1,월,서울역,상선,7.7,19.1,46.3,80.3,58.05,36.3,32.7,34.4,31.8,27,26.15,25.45,31.6,43.35,26.2,17.3,17.25,16.35,10.15,5.3
1,화,서울역,상선,7.7,19.2,46.45,80.6,58.25,36.5,32.8,34.5,31.9,27.1,26.25,25.55,31.7,43.45,26.3,17.4,17.3,16.4,10.15,5.3
1,토,시청,하선,5.8,6.9,7.4,9.05,13.75,15.65,16.35,21.65,26.8,30.8,36.1,35.05,37.25,30.9,26.7,25.5,20.9,16.6,9.65,0
1,토,종로3가,하선,8.4,11.2,13.45,17,25.7,28.7,29.65,38.15,40.65,48.1,49.9,44.3,48.85,39.6,28.55,21.8,19.95,15.2,9.65,0
1,토,종각,하선,5.8,7.6,7.7,9.95,15.15,16.95,18.55,24.65,27,32.75,35.05,33.05,35.9,28.65,23.45,18.8,18.25,14.55,9.3,0
1,금,종로5가,하선,15.4,17.7,54.8,83.25,54.7,34.1,27.5,35.35,33.55,36.4,40.2,43.4,51.05,51.25,24.9,19.75,17.2,14.4,8.95,0.95
1,일,종로3가,상선,1.7,4.35,5.05,9.3,10.75,15.15,15.45,20,20.8,19.15,19.4,17.05,17.9,16.25,13.85,12.8,14.75,11.65,8.9,0
1,목,종로5가,하선,14.9,17.15,53,80.55,52.9,33,26.65,34.25,32.5,35.2,38.9,42,49.4,49.55,24,19.1,16.6,14,8.7,0.9
1,수,종로5가,하선,14.7,17.05,52.55,79.9,52.55,32.75,26.4,33.95,32.2,34.95,38.6,41.65,49,49.15,23.85,18.95,16.5,13.85,8.6,0.85
1,화,종로5가,하선,14.8,17.05,52.7,80.1,52.6,32.8,26.45,34.05,32.3,35,38.7,41.75,49.1,49.25,23.9,19,16.5,13.9,8.6,0.85
1,금,종로3가,하선,13.5,16.65,50.5,77.3,49.4,28.3,24.2,28.2,30.55,33.35,38.1,42.8,50.45,56.2,25.55,21.1,18.9,16.55,8.4,0.9
1,월,종로5가,하선,14.2,16.4,50.65,76.95,50.6,31.55,25.45,32.7,31.05,33.65,37.2,40.1,47.2,47.4,23,18.25,15.85,13.35,8.3,0.85
1,목,종로3가,하선,12.8,15.8,47.9,73.3,46.8,26.85,22.95,26.75,29,31.65,36.15,40.65,47.8,53.25,24.25,20.05,17.85,15.7,7.95,0.8
1,수,종로3가,하선,12.7,15.65,47.55,72.8,46.5,26.65,22.8,26.55,28.8,31.45,35.85,40.35,47.5,52.9,24.05,19.9,17.75,15.6,7.95,0.8
1,화,종로3가,하선,12.5,15.5,46.95,71.9,45.95,26.35,22.5,26.25,28.4,31.05,35.45,39.85,46.9,52.2,23.75,19.65,17.55,15.35,7.85,0.8
1,금,제기동,하선,21.8,24.45,53.85,73.15,45.35,34.75,22.6,30.1,28.2,27.3,29.15,34.7,30.5,28.95,14.15,11.7,10.35,8.65,7.65,0.65
1,토,동묘앞,하선,14.1,14.95,18.85,24.8,37.05,43.55,42.35,57.6,51.7,59.1,52.8,49.45,48.2,33.95,22.95,14.85,13.2,9.5,7.6,0
1,금,청량리,하선,21.6,25.25,56,69.2,44.05,34.25,20.8,25.15,26.75,20.05,24.5,29.85,27.6,25.3,12.9,10.4,10.05,7.9,7.55,0.2
1,목,제기동,하선,21.3,23.9,52.6,71.5,44.25,34,22.1,29.4,27.55,26.65,28.45,33.85,29.75,28.3,13.8,11.4,10.1,8.5,7.5,0.65
1,월,종로3가,하선,12.1,14.95,45.3,69.3,44.3,25.4,21.7,25.3,27.4,29.9,34.15,38.4,45.2,50.35,22.9,18.95,16.9,14.85,7.5,0.75
1,화,제기동,하선,21.3,23.9,52.65,71.5,44.3,34,22.1,29.4,27.55,26.65,28.5,33.9,29.75,28.3,13.8,11.4,10.1,8.5,7.5,0.65
1,금,신설동,하선,22.8,27.4,56,77.15,50.25,34.5,24.05,31.4,30,28.6,31.15,37.7,35.4,34.65,16.15,12.8,11.45,9.65,7.45,0.65
1,수,제기동,하선,21.1,23.65,52.1,70.75,43.85,33.65,21.85,29.1,27.25,26.4,28.2,33.55,29.5,28.05,13.7,11.3,10,8.4,7.4,0.65
1,화,청량리,하선,20.8,24.3,53.85,66.65,42.4,32.95,20,24.2,25.75,19.3,23.55,28.7,26.55,24.35,12.4,10,9.65,7.6,7.3,0.2
1,월,제기동,하선,20.7,23.25,51.25,69.6,43.05,33.1,21.5,28.65,26.8,25.95,27.7,33,29,27.55,13.5,11.1,9.85,8.25,7.3,0.65
1,목,청량리,하선,20.7,24.3,53.85,66.6,42.35,32.95,20,24.2,25.75,19.3,23.55,28.7,26.55,24.35,12.4,10,9.65,7.6,7.25,0.2
1,수,신설동,하선,22.1,26.55,54.2,74.65,48.65,33.35,23.3,30.4,29.05,27.7,30.15,36.45,34.3,33.5,15.65,12.4,11.1,9.3,7.25,0.65
1,수,청량리,하선,20.5,24,53.25,65.8,41.85,32.55,19.75,23.9,25.45,19.05,23.25,28.35,26.25,24.1,12.3,9.85,9.55,7.5,7.2,0.2
1,금,동대문,하선,13.4,17.15,53.35,79.55,51.2,32.3,24.7,31,29.6,28.3,31.9,33.85,38.2,36.65,17.3,13.75,12.35,10.65,7.15,0.75
1,목,신설동,하선,22,26.4,53.85,74.25,48.4,33.15,23.15,30.2,28.85,27.5,29.95,36.25,34.1,33.35,15.55,12.3,11.05,9.25,7.15,0.65
1,토,종로5가,하선,9.9,11.35,13.55,18.1,27.5,33.55,33.15,43.65,44.5,46.9,49.1,41.95,45.35,34.55,24.9,16.75,15.35,10.5,7.1,0
1,화,신설동,하선,21.5,25.85,52.85,72.85,47.45,32.5,22.7,29.65,28.3,26.95,29.4,35.6,33.45,32.7,15.25,12.1,10.8,9.05,7.05,0.65
1,월,청량리,하선,20.1,23.55,52.2,64.6,41.1,31.95,19.4,23.45,25,18.7,22.8,27.85,25.75,23.6,12.05,9.7,9.4,7.35,7.05,0.2
1,월,신설동,하선,21.5,25.8,52.65,72.6,47.3,32.4,22.6,29.5,28.2,26.85,29.3,35.45,33.3,32.55,15.2,12.05,10.8,9,7,0.65
1,수,동대문,하선,12.9,16.55,51.6,76.9,49.55,31.25,23.9,30,28.65,27.35,30.85,32.75,36.9,35.45,16.7,13.25,11.9,10.3,6.9,0.75
1,화,동대문,하선,12.9,16.5,51.4,76.7,49.35,31.15,23.8,29.85,28.55,27.3,30.75,32.6,36.8,35.3,16.65,13.25,11.9,10.25,6.9,0.75
1,목,동대문,하선,12.9,16.5,51.3,76.5,49.25,31.05,23.75,29.8,28.45,27.2,30.65,32.6,36.7,35.3,16.6,13.25,11.85,10.25,6.85,0.75
1,일,종로5가,상선,1.3,3.25,3.85,6.7,8.25,11,10.8,14.45,14.9,14.4,15.25,13.25,13.6,13.95,10.7,10.3,11.6,9.35,6.85,0
1,월,동대문,하선,12.7,16.2,50.5,75.35,48.5,30.55,23.4,29.35,28.05,26.8,30.2,32.05,36.15,34.7,16.4,13.05,11.7,10.1,6.8,0.75
1,토,동대문,하선,11,11.55,14.9,19.5,29.1,34.35,33.05,43.85,42.8,43.75,43.2,37.6,42.25,27.95,19.45,13,11.85,8.2,6.55,0
1,일,서울역,하선,3,3.55,3.45,6.05,10.1,13.65,13.25,19.2,20.6,23.75,24.35,26,26.85,22.75,19.6,18.95,16.55,11.35,6.5,0
1,일,청량리,상선,2.4,2.3,3.75,7.4,6.25,7.1,6.85,10,11.75,12.25,14.95,13.45,16.2,13.95,11.8,12.55,11.15,12.75,6.15,0
1,일,제기동,상선,2.1,2.95,4.15,7.85,7.35,8,8,11,13.25,14.4,16.3,14,17.8,14.75,12.2,12.5,12.05,12.5,6.1,0
1,금,동묘앞,하선,11.5,15.65,48.5,67.8,42.95,28.25,21.8,27.1,25.55,25.15,27.15,30.75,30.5,30.45,14.55,11.4,9.95,8.45,5.95,0.65
1,일,신설동,상선,1.9,3.15,3.55,7.4,7.15,8,8.4,12.05,14.3,14.7,16.65,13.3,16.9,13.1,11.3,11.15,11.35,11.4,5.8,0
1,일,서울역,상선,2,5.65,5.6,11.6,13.65,20.9,21.6,23.1,23.45,19.4,18.35,15.1,14.4,11.65,11.2,9.6,11.5,8.6,5.65,0
1,목,동묘앞,하선,10.8,14.65,45.45,63.55,40.25,26.5,20.45,25.45,23.95,23.6,25.45,28.85,28.6,28.55,13.65,10.7,9.35,7.95,5.6,0.6
1,수,동묘앞,하선,10.8,14.65,45.35,63.45,40.25,26.45,20.45,25.4,23.95,23.55,25.45,28.75,28.55,28.55,13.6,10.7,9.3,7.9,5.6,0.6
1,일,종각,상선,1.6,2.85,3.25,6.15,7.95,11.75,11.15,13.05,15.05,12.55,12.4,10.6,10.9,10.05,8.75,8.05,9.35,7.3,5.6,0
1,토,청량리,하선,13.2,14.3,14.9,22.3,24.35,30.1,28.05,39.35,32.95,30.7,31.4,27.05,31.7,20.35,13.9,9.5,8.55,6.3,5.6,0
1,화,동묘앞,하선,10.8,14.55,45.2,63.2,40.05,26.35,20.35,25.25,23.85,23.45,25.35,28.65,28.45,28.45,13.6,10.7,9.25,7.9,5.6,0.6
1,토,제기동,하선,13.5,14.6,15.05,22.05,26.75,33.4,29.75,45.95,34.75,37.25,35.95,32.5,33.75,22.6,14.4,11.15,9.15,6.85,5.3,0
1,일,동묘앞,하선,6.8,7.7,9.85,14.35,25.2,27.85,31.95,42.4,37.9,42,37.65,33.65,33.7,23.5,18.8,12.85,10.95,6.65,5.3,0
1,월,동묘앞,하선,10.1,13.7,42.55,59.5,37.7,24.8,19.15,23.8,22.45,22.1,23.85,27,26.75,26.75,12.8,10,8.7,7.45,5.25,0.6
1,일,시청,상선,1.5,3.15,3.55,6.5,8.4,12.5,12.1,13.75,15.65,12.45,11.9,9.75,9.85,8.65,7.65,6.85,7.85,6.1,5.05,0
1,토,신설동,하선,11.5,12.4,12.2,17.35,22.5,27.8,24.9,36,27.8,32.5,30.6,27,28.4,19.65,12.4,9.45,7.75,5.9,4.25,0
1,일,동대문,하선,5,5.35,7.3,10.6,18.25,20.55,21.65,31.3,28.7,29.2,28.2,23.5,26.1,17.35,13.95,10.1,8.85,5.4,3.95,0
1,일,청량리,하선,4.6,5.7,5.8,9.6,12.45,16.15,16.05,20.55,18.9,17.5,14.55,13.2,15.9,10.7,8.85,6.5,5.75,3.65,3.55,0
1,일,종로3가,하선,3,3.8,4.85,6.8,10.9,13.55,13.1,19.6,19.35,21.85,22.75,19.25,21.7,15.95,12.6,10.3,8.4,5.8,3.4,0
1,일,제기동,하선,4.3,5.3,5.6,9.15,12.3,16.45,14.95,22.1,17.3,19,15.85,14.3,15.25,10.8,8.55,6.85,5.5,3.6,3.2,0
1,일,시청,하선,2,2.35,2.5,3.6,6.25,7.9,7.7,12.3,13.3,14.95,16.4,15.05,16.75,13.35,11,10.4,8.3,5.5,3,0
1,일,종각,하선,2.2,2.5,2.8,4.15,6.95,8.55,8.6,13.1,13.6,15.65,16.6,14.8,16.75,12.45,10.35,8.7,7.3,5.05,2.95,0
1,일,신설동,하선,4.2,5.15,5,7.85,11.6,15,13.9,19.85,16.3,17.85,15.15,13.35,14.45,10.7,8,6.35,4.95,3.45,2.6,0
1,일,종로5가,하선,3,3.25,4.25,6.15,10.85,12.65,12.95,18.5,18.15,18.7,18.95,15.45,17.65,11.75,9.95,6.95,5.65,3.95,2.45,0
2,토,동묘앞,상선,9.3,12.2,12.4,18.45,19.6,22.15,25.15,31.5,38.1,37.35,36.65,41.75,39.7,34.55,25.9,25,31.9,26.7,25.35,0
2,토,동대문,상선,7.5,10,10.7,16.1,17.2,20.55,24.35,27.85,34.3,33.4,33.2,35.35,32.3,30.9,22.65,21.8,26.6,24.1,22.35,0
2,토,종로3가,상선,5.8,11.45,11.8,19.2,20.5,26.45,31.9,37.65,36.75,37.95,38.3,36.05,33.95,30.55,24,21.85,25.95,25.05,21.65,0
2,토,종로5가,상선,5.3,9.95,10.1,15.55,16.9,20.6,24.6,30.1,31.05,32.35,34.25,32.15,30.85,29.8,22.05,21.1,25,24.1,19.95,0
2,금,종로5가,상선,5.8,11,17.15,27.95,26.4,23.9,22.9,28,29.85,32.05,34.4,34.6,44.35,79.8,39.5,30.35,34.75,28.85,19.7,7.3
2,금,종로3가,상선,6.3,12.45,22.05,37.45,33.75,28.5,26.55,32,32.7,32.85,34.7,33.9,43.2,76.15,37.15,27.75,31.75,29.2,19.5,7.5
2,목,종로5가,상선,5.6,10.65,16.6,27,25.5,23.15,22.2,27.05,28.9,31,33.3,33.5,42.9,77.2,38.2,29.35,33.6,27.85,19.05,7.1
2,화,종로5가,상선,5.6,10.6,16.5,26.85,25.35,23,22.1,26.95,28.7,30.8,33.1,33.25,42.65,76.75,37.95,29.2,33.4,27.75,19,7.05
2,수,종로5가,상선,5.6,10.55,16.45,26.8,25.3,22.95,22,26.85,28.65,30.75,33,33.25,42.55,76.55,37.85,29.15,33.35,27.65,18.9,7
2,금,동대문,상선,7.3,9.95,15.4,24.65,22.15,20.35,21.45,24.9,28,30.6,31.5,33.3,42,73.5,35.65,27.95,32.05,26.3,18.45,7.1
2,목,종로3가,상선,6,11.85,20.9,35.5,31.95,27.05,25.15,30.35,31,31.15,32.9,32.15,40.95,72.2,35.25,26.25,30.1,27.7,18.45,7.15
2,수,종각,상선,6.8,13.5,23.8,36.05,34.6,28,28.3,30.95,31.4,30.45,31.05,31.3,40.55,70.3,36.75,27.9,28.1,26.9,18.4,7.4
2,수,종로3가,상선,6,11.75,20.75,35.25,31.7,26.85,25,30.15,30.75,30.95,32.7,31.95,40.65,71.65,35,26.1,29.9,27.5,18.35,7.05
2,금,종각,상선,6.7,13.4,23.65,35.85,34.45,27.9,28.2,30.8,31.25,30.3,30.9,31.2,40.3,69.9,36.6,27.75,27.9,26.75,18.3,7.35
2,목,종각,상선,6.7,13.35,23.5,35.65,34.2,27.7,28,30.65,31.05,30.15,30.7,31,40.1,69.55,36.35,27.55,27.75,26.6,18.2,7.35
